Namespace(batch_size=128, bit_range=2, code=[1, 1, 1, 1, 1, 1, 1], concat_n=10, do_test=True, do_train=True, dropout=0.5, exp_name=PosixPath('lstm_8_512_0.5_concat_10'), ga=True, hidden_dim=512, hidden_layers=8, label=36, lr=0.0003, m_type='lstm', max_node=7, nhead=64, num_chrom=20, num_epoch=500, num_iter=50, patience=1000, rate_cross=0.8, rate_mutate=0.3, seed=6666)
[ 01/20 ] <[1 1 1 1 1 0 1]> <[1 1 1 1 1 0 1]> Train loss = 0.41739| Valid loss = 0.37410-> best
[ 02/20 ] <[1 1 1 1 1 1 0]> Train loss = 0.90782| Valid loss = 0.60138
[ 03/20 ] <[0 1 0 1 0 1 1]> <[0 1 0 1 0 1 1]> Train loss = 0.38302| Valid loss = 0.18689-> best
[ 04/20 ] <[0 0 0 1 0 1 0]> Train loss = 0.81932| Valid loss = 0.63162
[ 05/20 ] <[0 0 1 1 1 0 1]> Train loss = 0.35617| Valid loss = 0.36588
[ 06/20 ] <[1 0 1 0 1 0 1]> Train loss = 0.40384| Valid loss = 0.25139
[ 07/20 ] <[1 0 1 0 1 0 1]> Train loss = 0.40384| Valid loss = 0.25139
[ 08/20 ] <[0 0 0 0 0 1 0]> Train loss = 0.96911| Valid loss = 0.61858
[ 09/20 ] <[0 0 1 1 0 1 0]> Train loss = 0.71484| Valid loss = 0.61920
[ 10/20 ] <[1 0 0 1 1 0 1]> Train loss = 0.35905| Valid loss = 0.37494
[ 11/20 ] <[0 0 1 0 0 1 1]> Train loss = 0.53261| Valid loss = 0.25820
[ 12/20 ] <[0 0 0 1 0 1 1]> Train loss = 0.44855| Valid loss = 0.19050
[ 13/20 ] <[0 1 1 0 1 0 1]> Train loss = 0.38317| Valid loss = 0.31802
[ 14/20 ] <[1 0 1 0 0 1 0]> Train loss = 0.90904| Valid loss = 0.62232
[ 15/20 ] <[1 0 0 0 0 0 0]> Train loss = 1.05663| Valid loss = 0.63752
