Namespace(batch_size=128, bit_range=2, code=[1, 1, 1, 1, 1, 1, 1], concat_n=5, do_test=True, do_train=True, dropout=0.5, exp_name=PosixPath('lstm_8_512_0.5_minmax_concat_5'), ga=True, hidden_dim=512, hidden_layers=8, label=36, lr=0.0003, m_type='lstm', max_node=7, nhead=64, num_chrom=20, num_epoch=500, num_iter=50, patience=1000, rate_cross=0.8, rate_mutate=0.3, seed=6666)
[ 01/20 ] <[1 1 1 1 1 0 1]> <[1 1 1 1 1 0 1]> Train loss = 1.06869| Valid loss = 0.64764-> best
[ 02/20 ] <[1 1 1 1 1 1 0]> <[1 1 1 1 1 1 0]> Train loss = 1.04354| Valid loss = 0.63803-> best
[ 03/20 ] <[0 1 0 1 0 1 1]> Train loss = 1.00481| Valid loss = 0.64542
[ 04/20 ] <[0 0 0 1 0 1 0]> Train loss = 1.01609| Valid loss = 0.64556
[ 05/20 ] <[0 0 1 1 1 0 1]> Train loss = 1.07004| Valid loss = 0.64810
[ 06/20 ] <[1 0 1 0 1 0 1]> Train loss = 1.04938| Valid loss = 0.64437
[ 07/20 ] <[1 0 1 0 1 0 1]> Train loss = 1.04938| Valid loss = 0.64437
[ 08/20 ] <[0 0 0 0 0 1 0]> Train loss = 1.01701| Valid loss = 0.64841
[ 09/20 ] <[0 0 1 1 0 1 0]> <[0 0 1 1 0 1 0]> Train loss = 0.99440| Valid loss = 0.63003-> best
[ 10/20 ] <[1 0 0 1 1 0 1]> <[1 0 0 1 1 0 1]> Train loss = 0.97390| Valid loss = 0.61598-> best
[ 11/20 ] <[0 0 1 0 0 1 1]> Train loss = 1.06514| Valid loss = 0.64232
[ 12/20 ] <[0 0 0 1 0 1 1]> Train loss = 0.99136| Valid loss = 0.64784
[ 13/20 ] <[0 1 1 0 1 0 1]> Train loss = 1.01441| Valid loss = 0.64306
[ 14/20 ] <[1 0 1 0 0 1 0]> Train loss = 0.91300| Valid loss = 0.63210
[ 15/20 ] <[1 0 0 0 0 0 0]> Train loss = 1.05782| Valid loss = 0.63751
[ 16/20 ] <[0 1 0 0 1 0 0]> Train loss = 1.02520| Valid loss = 0.64018
[ 17/20 ] <[0 1 1 1 1 0 1]> Train loss = 1.06267| Valid loss = 0.64861
[ 18/20 ] <[0 1 0 1 0 0 1]> Train loss = 1.02621| Valid loss = 0.63690
[ 19/20 ] <[1 0 1 0 0 0 0]> Train loss = 1.08032| Valid loss = 0.64044
[ 20/20 ] <[0 1 0 1 1 1 1]> Train loss = 1.06554| Valid loss = 0.64238

====[ GA iter 01/50 ]====
[ 01/20 ] <[1 0 0 1 1 1 1]> Train loss = 1.05893| Valid loss = 0.64228
[ 02/20 ] <[0 0 1 0 0 0 0]> Train loss = 1.19890| Valid loss = 0.63309
[ 03/20 ] <[0 0 0 0 0 1 0]> Train loss = 1.01701| Valid loss = 0.64841
[ 04/20 ] <[1 1 1 1 0 0 1]> Train loss = 0.98188| Valid loss = 0.62331
[ 05/20 ] <[1 0 1 0 1 1 0]> Train loss = 1.01704| Valid loss = 0.63806
[ 06/20 ] <[0 0 1 1 0 0 1]> Train loss = 1.04053| Valid loss = 0.63206
[ 07/20 ] <[1 1 0 1 0 0 0]> Train loss = 0.99659| Valid loss = 0.64256
[ 08/20 ] <[1 0 0 0 1 1 0]> Train loss = 1.03697| Valid loss = 0.63725
[ 09/20 ] <[1 1 1 0 0 1 1]> Train loss = 1.03445| Valid loss = 0.62387
[ 10/20 ] <[0 0 1 1 1 1 0]> Train loss = 1.01313| Valid loss = 0.63725
[ 11/20 ] <[0 1 0 1 1 0 1]> Train loss = 0.99300| Valid loss = 0.64268
[ 12/20 ] <[1 1 1 1 1 1 1]> Train loss = 1.02519| Valid loss = 0.64426
[ 13/20 ] <[0 0 0 0 0 1 0]> Train loss = 1.01701| Valid loss = 0.64841
[ 14/20 ] <[1 0 1 0 0 0 0]> Train loss = 1.08032| Valid loss = 0.64044
[ 15/20 ] <[0 0 0 0 0 0 1]> Train loss = 1.00295| Valid loss = 0.64258
[ 16/20 ] <[0 0 1 1 1 1 0]> Train loss = 1.01313| Valid loss = 0.63725
[ 17/20 ] <[0 1 0 1 0 1 0]> Train loss = 1.02212| Valid loss = 0.64491
[ 18/20 ] <[0 0 0 0 0 0 1]> Train loss = 1.00295| Valid loss = 0.64258
[ 19/20 ] <[0 1 0 0 1 0 0]> Train loss = 1.02520| Valid loss = 0.64018
[ 20/20 ] <[1 1 1 1 0 0 1]> Train loss = 0.98188| Valid loss = 0.62331

====[ GA iter 02/50 ]====
[ 01/20 ] <[1 1 1 1 1 1 1]> Train loss = 1.02519| Valid loss = 0.64426
[ 02/20 ] <[1 0 1 0 1 1 0]> Train loss = 1.01704| Valid loss = 0.63806
[ 03/20 ] <[1 0 1 0 0 0 0]> Train loss = 1.08032| Valid loss = 0.64044
[ 04/20 ] <[1 0 0 0 1 1 0]> Train loss = 1.03697| Valid loss = 0.63725
[ 05/20 ] <[1 0 0 1 1 1 0]> Train loss = 1.09009| Valid loss = 0.64096
[ 06/20 ] <[1 0 1 0 1 1 0]> Train loss = 1.01704| Valid loss = 0.63806
[ 07/20 ] <[1 1 0 0 0 0 1]> Train loss = 1.05961| Valid loss = 0.63853
[ 08/20 ] <[0 1 1 1 1 1 1]> Train loss = 1.05273| Valid loss = 0.63121
[ 09/20 ] <[0 0 0 0 0 1 0]> Train loss = 1.01701| Valid loss = 0.64841
