Namespace(batch_size=128, bit_range=2, code=[0, 1, 0, 0, 0, 0, 1], concat_n=1, do_test=True, do_train=True, dropout=0.5, exp_name=PosixPath('transformer_8_512_64_0.5_minmax_concat_1'), ga=True, hidden_dim=512, hidden_layers=8, label=36, lr=0.0003, m_type='transformer', max_node=7, nhead=64, num_chrom=20, num_epoch=500, num_iter=50, patience=1000, rate_cross=0.8, rate_mutate=0.3, seed=6666)
[ 01/20 ] <[1 1 1 1 1 0 1]> <[1 1 1 1 1 0 1]> Train loss = 1.06915| Valid loss = 0.64598-> best
[ 02/20 ] <[1 1 1 1 1 1 0]> Train loss = 1.01340| Valid loss = 0.65091
[ 03/20 ] <[0 1 0 1 0 1 1]> Train loss = 1.06669| Valid loss = 0.65509
[ 04/20 ] <[0 0 0 1 0 1 0]> Train loss = 1.02728| Valid loss = 0.66024
[ 05/20 ] <[0 0 1 1 1 0 1]> Train loss = 1.07187| Valid loss = 0.65775
[ 06/20 ] <[1 0 1 0 1 0 1]> Train loss = 1.06575| Valid loss = 0.66046
[ 07/20 ] <[1 0 1 0 1 0 1]> Train loss = 1.06575| Valid loss = 0.66046
[ 08/20 ] <[0 0 0 0 0 1 0]> Train loss = 1.02960| Valid loss = 0.65551
[ 09/20 ] <[0 0 1 1 0 1 0]> Train loss = 0.99289| Valid loss = 0.64623
[ 10/20 ] <[1 0 0 1 1 0 1]> Train loss = 1.05987| Valid loss = 0.64986
[ 11/20 ] <[0 0 1 0 0 1 1]> Train loss = 1.08321| Valid loss = 0.65406
[ 12/20 ] <[0 0 0 1 0 1 1]> Train loss = 1.02400| Valid loss = 0.66075
[ 13/20 ] <[0 1 1 0 1 0 1]> Train loss = 1.07686| Valid loss = 0.65012
[ 14/20 ] <[1 0 1 0 0 1 0]> <[1 0 1 0 0 1 0]> Train loss = 1.11879| Valid loss = 0.64523-> best
[ 15/20 ] <[1 0 0 0 0 0 0]> <[1 0 0 0 0 0 0]> Train loss = 1.07694| Valid loss = 0.62580-> best
[ 16/20 ] <[0 1 0 0 1 0 0]> Train loss = 1.02969| Valid loss = 0.65578
[ 17/20 ] <[0 1 1 1 1 0 1]> Train loss = 1.07747| Valid loss = 0.65217
[ 18/20 ] <[0 1 0 1 0 0 1]> Train loss = 1.06388| Valid loss = 0.63428
[ 19/20 ] <[1 0 1 0 0 0 0]> Train loss = 1.05301| Valid loss = 0.65232
[ 20/20 ] <[0 1 0 1 1 1 1]> Train loss = 1.07274| Valid loss = 0.64657

====[ GA iter 01/50 ]====
[ 01/20 ] <[1 0 0 1 1 1 1]> Train loss = 1.13241| Valid loss = 0.64157
[ 02/20 ] <[0 0 1 0 0 0 0]> Train loss = 1.02677| Valid loss = 0.64963
[ 03/20 ] <[0 0 0 0 0 1 0]> Train loss = 1.02960| Valid loss = 0.65551
[ 04/20 ] <[1 1 1 1 0 0 1]> Train loss = 1.07354| Valid loss = 0.64617
[ 05/20 ] <[1 0 1 0 1 1 0]> Train loss = 1.02050| Valid loss = 0.63649
[ 06/20 ] <[0 0 1 1 0 0 1]> Train loss = 1.07370| Valid loss = 0.64259
[ 07/20 ] <[1 1 0 1 1 0 0]> Train loss = 1.25988| Valid loss = 0.65685
[ 08/20 ] <[0 1 0 0 1 1 0]> Train loss = 1.08003| Valid loss = 0.65428
[ 09/20 ] <[1 1 1 0 0 1 1]> Train loss = 1.08623| Valid loss = 0.64870
