Namespace(batch_size=128, bit_range=2, code=[1, 1, 1, 1, 1, 1, 1], concat_n=10, do_test=True, do_train=True, dropout=0.5, exp_name=PosixPath('lstm_8_512_0.5_minmax_concat_10'), ga=True, hidden_dim=512, hidden_layers=8, label=36, lr=0.0003, m_type='lstm', max_node=7, nhead=64, num_chrom=20, num_epoch=500, num_iter=50, patience=1000, rate_cross=0.8, rate_mutate=0.3, seed=6666)
[ 01/20 ] <[1 1 1 1 1 0 1]> <[1 1 1 1 1 0 1]> Train loss = 0.96685| Valid loss = 0.63785-> best
[ 02/20 ] <[1 1 1 1 1 1 0]> <[1 1 1 1 1 1 0]> Train loss = 0.98412| Valid loss = 0.63460-> best
[ 03/20 ] <[0 1 0 1 0 1 1]> Train loss = 0.93689| Valid loss = 0.64036
[ 04/20 ] <[0 0 0 1 0 1 0]> Train loss = 1.01231| Valid loss = 0.64445
[ 05/20 ] <[0 0 1 1 1 0 1]> <[0 0 1 1 1 0 1]> Train loss = 0.98806| Valid loss = 0.62531-> best
[ 06/20 ] <[1 0 1 0 1 0 1]> Train loss = 1.05350| Valid loss = 0.62537
[ 07/20 ] <[1 0 1 0 1 0 1]> Train loss = 1.05350| Valid loss = 0.62537
[ 08/20 ] <[0 0 0 0 0 1 0]> Train loss = 0.99114| Valid loss = 0.64204
[ 09/20 ] <[0 0 1 1 0 1 0]> Train loss = 1.03830| Valid loss = 0.63177
[ 10/20 ] <[1 0 0 1 1 0 1]> <[1 0 0 1 1 0 1]> Train loss = 0.94757| Valid loss = 0.61835-> best
[ 11/20 ] <[0 0 1 0 0 1 1]> <[0 0 1 0 0 1 1]> Train loss = 1.01348| Valid loss = 0.61412-> best
[ 12/20 ] <[0 0 0 1 0 1 1]> Train loss = 0.93594| Valid loss = 0.62922
[ 13/20 ] <[0 1 1 0 1 0 1]> Train loss = 1.04550| Valid loss = 0.62882
[ 14/20 ] <[1 0 1 0 0 1 0]> Train loss = 0.99068| Valid loss = 0.62873
[ 15/20 ] <[1 0 0 0 0 0 0]> Train loss = 0.96122| Valid loss = 0.62260
[ 16/20 ] <[0 1 0 0 1 0 0]> Train loss = 1.16677| Valid loss = 0.63737
[ 17/20 ] <[0 1 1 1 1 0 1]> <[0 1 1 1 1 0 1]> Train loss = 1.04215| Valid loss = 0.60018-> best
[ 18/20 ] <[0 1 0 1 0 0 1]> Train loss = 1.06620| Valid loss = 0.63644
[ 19/20 ] <[1 0 1 0 0 0 0]> Train loss = 1.08315| Valid loss = 0.64043
[ 20/20 ] <[0 1 0 1 1 1 1]> Train loss = 1.01808| Valid loss = 0.62642

====[ GA iter 01/50 ]====
[ 01/20 ] <[1 0 0 1 1 1 1]> Train loss = 0.97786| Valid loss = 0.61845
[ 02/20 ] <[0 0 1 0 0 0 0]> Train loss = 1.19736| Valid loss = 0.63272
[ 03/20 ] <[0 0 0 0 0 1 0]> Train loss = 0.99114| Valid loss = 0.64204
[ 04/20 ] <[1 1 1 1 0 0 1]> Train loss = 1.03487| Valid loss = 0.63909
[ 05/20 ] <[1 0 1 0 1 1 0]> Train loss = 1.01916| Valid loss = 0.63807
[ 06/20 ] <[0 0 1 1 0 0 1]> Train loss = 1.02442| Valid loss = 0.63515
[ 07/20 ] <[1 1 0 1 1 0 0]> Train loss = 0.96412| Valid loss = 0.63537
[ 08/20 ] <[0 1 0 0 1 1 0]> Train loss = 1.14758| Valid loss = 0.63596
[ 09/20 ] <[1 1 1 0 0 1 1]> Train loss = 0.98591| Valid loss = 0.62083
[ 10/20 ] <[0 0 1 1 1 1 0]> Train loss = 1.06523| Valid loss = 0.63895
[ 11/20 ] <[0 1 0 1 1 0 1]> Train loss = 1.04484| Valid loss = 0.61366
[ 12/20 ] <[1 1 1 1 1 1 1]> Train loss = 0.94340| Valid loss = 0.61976
[ 13/20 ] <[0 0 0 0 0 1 0]> Train loss = 0.99114| Valid loss = 0.64204
[ 14/20 ] <[1 0 1 0 0 0 0]> Train loss = 1.08315| Valid loss = 0.64043
[ 15/20 ] <[0 0 0 0 0 0 1]> Train loss = 1.00482| Valid loss = 0.63685
[ 16/20 ] <[0 0 1 1 1 1 0]> Train loss = 1.06523| Valid loss = 0.63895
[ 17/20 ] <[0 1 0 1 0 1 0]> Train loss = 1.08844| Valid loss = 0.63691
[ 18/20 ] <[0 0 0 0 0 0 1]> Train loss = 1.00482| Valid loss = 0.63685
[ 19/20 ] <[0 1 0 0 1 0 0]> Train loss = 1.16677| Valid loss = 0.63737
[ 20/20 ] <[1 1 1 1 0 0 1]> Train loss = 1.03487| Valid loss = 0.63909

====[ GA iter 02/50 ]====
[ 01/20 ] <[1 1 1 1 1 1 1]> Train loss = 0.94340| Valid loss = 0.61976
[ 02/20 ] <[0 0 1 1 0 0 1]> Train loss = 1.02442| Valid loss = 0.63515
[ 03/20 ] <[0 0 1 0 0 0 0]> Train loss = 1.19736| Valid loss = 0.63272
[ 04/20 ] <[1 1 0 0 1 1 0]> Train loss = 1.04312| Valid loss = 0.63937
[ 05/20 ] <[1 1 0 1 1 1 0]> Train loss = 1.04925| Valid loss = 0.63751
[ 06/20 ] <[0 0 1 0 1 1 0]> Train loss = 1.13734| Valid loss = 0.63765
[ 07/20 ] <[1 1 0 0 0 0 1]> Train loss = 1.00769| Valid loss = 0.62747
[ 08/20 ] <[0 1 1 1 1 1 1]> Train loss = 1.00767| Valid loss = 0.63801
[ 09/20 ] <[0 0 0 0 0 1 0]> Train loss = 0.99114| Valid loss = 0.64204
[ 10/20 ] <[1 0 0 1 1 1 1]> Train loss = 0.97786| Valid loss = 0.61845
[ 11/20 ] <[0 1 0 1 1 0 0]> Train loss = 1.02719| Valid loss = 0.64108
[ 12/20 ] <[0 1 0 1 0 1 0]> Train loss = 1.08844| Valid loss = 0.63691
[ 13/20 ] <[0 0 0 0 0 0 1]> Train loss = 1.00482| Valid loss = 0.63685
[ 14/20 ] <[0 0 1 0 0 0 0]> Train loss = 1.19736| Valid loss = 0.63272
[ 15/20 ] <[0 0 0 0 0 0 1]> Train loss = 1.00482| Valid loss = 0.63685
[ 16/20 ] <[0 0 0 0 1 1 0]> Train loss = 0.98421| Valid loss = 0.63885
[ 17/20 ] <[0 0 0 0 1 1 0]> Train loss = 0.98421| Valid loss = 0.63885
[ 18/20 ] <[0 1 0 0 0 0 1]> Train loss = 1.05675| Valid loss = 0.63230
[ 19/20 ] <[0 0 0 0 0 1 0]> Train loss = 0.99114| Valid loss = 0.64204
[ 20/20 ] <[0 0 1 0 1 1 0]> Train loss = 1.13734| Valid loss = 0.63765

