Namespace(batch_size=128, bit_range=2, code=[1, 1, 1, 1, 1, 1, 1], concat_n=20, do_test=True, do_train=True, dropout=0.5, exp_name=PosixPath('gru_8_512_0.5_minmax_concat_20'), ga=True, hidden_dim=512, hidden_layers=8, label=36, lr=0.0003, m_type='gru', max_node=7, nhead=64, num_chrom=20, num_epoch=500, num_iter=50, patience=1000, rate_cross=0.8, rate_mutate=0.3, seed=6666)
[ 01/20 ] <[1 1 1 1 1 0 1]> <[1 1 1 1 1 0 1]> Train loss = 1.00398| Valid loss = 0.62139-> best
[ 02/20 ] <[1 1 1 1 1 1 0]> Train loss = 1.13211| Valid loss = 0.64482
[ 03/20 ] <[0 1 0 1 0 1 1]> Train loss = 0.97077| Valid loss = 0.63326
[ 04/20 ] <[0 0 0 1 0 1 0]> <[0 0 0 1 0 1 0]> Train loss = 0.89344| Valid loss = 0.60618-> best
[ 05/20 ] <[0 0 1 1 1 0 1]> Train loss = 0.94654| Valid loss = 0.63004
[ 06/20 ] <[1 0 1 0 1 0 1]> Train loss = 1.04011| Valid loss = 0.61726
[ 07/20 ] <[1 0 1 0 1 0 1]> Train loss = 1.04011| Valid loss = 0.61726
[ 08/20 ] <[0 0 0 0 0 1 0]> Train loss = 1.00900| Valid loss = 0.63590
[ 09/20 ] <[0 0 1 1 0 1 0]> Train loss = 0.96692| Valid loss = 0.61526
[ 10/20 ] <[1 0 0 1 1 0 1]> Train loss = 0.95698| Valid loss = 0.61430
[ 11/20 ] <[0 0 1 0 0 1 1]> Train loss = 1.00554| Valid loss = 0.61360
[ 12/20 ] <[0 0 0 1 0 1 1]> Train loss = 0.97421| Valid loss = 0.62573
[ 13/20 ] <[0 1 1 0 1 0 1]> Train loss = 0.95177| Valid loss = 0.62337
[ 14/20 ] <[1 0 1 0 0 1 0]> Train loss = 1.07779| Valid loss = 0.63685
[ 15/20 ] <[1 0 0 0 0 0 0]> Train loss = 1.23244| Valid loss = 0.63908
[ 16/20 ] <[0 1 0 0 1 0 0]> Train loss = 0.99558| Valid loss = 0.63692
[ 17/20 ] <[0 1 1 1 1 0 1]> Train loss = 0.99120| Valid loss = 0.63040
[ 18/20 ] <[0 1 0 1 0 0 1]> Train loss = 1.03132| Valid loss = 0.61523
[ 19/20 ] <[1 0 1 0 0 0 0]> Train loss = 0.98811| Valid loss = 0.63612
[ 20/20 ] <[0 1 0 1 1 1 1]> <[0 1 0 1 1 1 1]> Train loss = 0.99781| Valid loss = 0.60247-> best

====[ GA iter 01/50 ]====
[ 01/20 ] <[1 0 0 1 1 1 1]> Train loss = 0.94524| Valid loss = 0.61908
[ 02/20 ] <[0 0 1 0 0 0 0]> Train loss = 1.07566| Valid loss = 0.63968
[ 03/20 ] <[0 0 0 0 0 1 0]> Train loss = 1.00900| Valid loss = 0.63590
[ 04/20 ] <[1 1 1 1 0 0 1]> <[1 1 1 1 0 0 1]> Train loss = 0.92931| Valid loss = 0.59325-> best
[ 05/20 ] <[1 0 1 0 1 1 0]> Train loss = 1.05379| Valid loss = 0.62400
[ 06/20 ] <[0 0 1 1 0 0 1]> Train loss = 0.99492| Valid loss = 0.61846
[ 07/20 ] <[1 1 0 1 0 0 0]> Train loss = 1.07557| Valid loss = 0.63957
[ 08/20 ] <[1 0 0 0 1 1 0]> Train loss = 1.02202| Valid loss = 0.61857
[ 09/20 ] <[1 1 1 0 0 1 1]> Train loss = 1.04885| Valid loss = 0.62917
[ 10/20 ] <[0 0 1 1 1 1 0]> Train loss = 1.00664| Valid loss = 0.63633
[ 11/20 ] <[0 1 0 1 1 0 1]> Train loss = 0.92807| Valid loss = 0.62142
[ 12/20 ] <[1 1 0 1 0 1 1]> Train loss = 0.96603| Valid loss = 0.62229
[ 13/20 ] <[0 0 0 0 0 1 0]> Train loss = 1.00900| Valid loss = 0.63590
[ 14/20 ] <[1 0 1 0 0 0 0]> Train loss = 0.98811| Valid loss = 0.63612
[ 15/20 ] <[0 0 0 0 0 0 1]> Train loss = 0.99179| Valid loss = 0.63788
[ 16/20 ] <[0 0 1 1 1 1 0]> Train loss = 1.00664| Valid loss = 0.63633
[ 17/20 ] <[0 1 0 1 0 1 0]> Train loss = 1.14833| Valid loss = 0.63742
[ 18/20 ] <[0 0 0 0 0 0 1]> Train loss = 0.99179| Valid loss = 0.63788
[ 19/20 ] <[0 1 0 0 1 0 0]> Train loss = 0.99558| Valid loss = 0.63692
[ 20/20 ] <[1 1 1 1 0 0 1]> Train loss = 0.92931| Valid loss = 0.59325

====[ GA iter 02/50 ]====
[ 01/20 ] <[1 1 0 1 0 1 1]> Train loss = 0.96603| Valid loss = 0.62229
[ 02/20 ] <[1 0 1 0 1 1 0]> Train loss = 1.05379| Valid loss = 0.62400
[ 03/20 ] <[1 0 1 0 0 0 0]> Train loss = 0.98811| Valid loss = 0.63612
[ 04/20 ] <[1 0 0 0 1 1 0]> Train loss = 1.02202| Valid loss = 0.61857
