Namespace(batch_size=128, bit_range=2, code=[1, 1, 1, 1, 1, 1, 1], concat_n=1, do_test=True, do_train=True, dropout=0.5, exp_name=PosixPath('gru_8_512_0.5_concat_1'), ga=True, hidden_dim=512, hidden_layers=8, label=36, lr=0.0003, m_type='gru', max_node=7, nhead=64, num_chrom=20, num_epoch=500, num_iter=50, patience=1000, rate_cross=0.8, rate_mutate=0.3, seed=6666)
[ 01/20 ] <[1 1 1 1 1 0 1]> <[1 1 1 1 1 0 1]> Train loss = 0.45534| Valid loss = 0.24403-> best
[ 02/20 ] <[1 1 1 1 1 1 0]> Train loss = 0.77323| Valid loss = 0.56160
[ 03/20 ] <[0 1 0 1 0 1 1]> <[0 1 0 1 0 1 1]> Train loss = 0.44268| Valid loss = 0.18804-> best
[ 04/20 ] <[0 0 0 1 0 1 0]> Train loss = 0.76075| Valid loss = 0.58176
[ 05/20 ] <[0 0 1 1 1 0 1]> Train loss = 0.44440| Valid loss = 0.24048
[ 06/20 ] <[1 0 1 0 1 0 1]> Train loss = 0.43462| Valid loss = 0.21888
[ 07/20 ] <[1 0 1 0 1 0 1]> Train loss = 0.43462| Valid loss = 0.21888
[ 08/20 ] <[0 0 0 0 0 1 0]> Train loss = 0.92088| Valid loss = 0.64487
[ 09/20 ] <[0 0 1 1 0 1 0]> Train loss = 0.73007| Valid loss = 0.56486
[ 10/20 ] <[1 0 0 1 1 0 1]> Train loss = 0.45269| Valid loss = 0.24179
[ 11/20 ] <[0 0 1 0 0 1 1]> Train loss = 0.62367| Valid loss = 0.22404
[ 12/20 ] <[0 0 0 1 0 1 1]> <[0 0 0 1 0 1 1]> Train loss = 0.57327| Valid loss = 0.18508-> best
[ 13/20 ] <[0 1 1 0 1 0 1]> Train loss = 0.42584| Valid loss = 0.21913
[ 14/20 ] <[1 0 1 0 0 1 0]> Train loss = 1.07211| Valid loss = 0.63422
[ 15/20 ] <[1 0 0 0 0 0 0]> Train loss = 1.22650| Valid loss = 0.63965
[ 16/20 ] <[0 1 0 0 1 0 0]> Train loss = 0.77856| Valid loss = 0.59378
[ 17/20 ] <[0 1 1 1 1 0 1]> Train loss = 0.44293| Valid loss = 0.23851
[ 18/20 ] <[0 1 0 1 0 0 1]> <[0 1 0 1 0 0 1]> Train loss = 0.50911| Valid loss = 0.18377-> best
[ 19/20 ] <[1 0 1 0 0 0 0]> Train loss = 1.03558| Valid loss = 0.64806
[ 20/20 ] <[0 1 0 1 1 1 1]> Train loss = 0.42970| Valid loss = 0.22507

====[ GA iter 01/50 ]====
[ 01/20 ] <[1 0 0 1 1 1 1]> Train loss = 0.46019| Valid loss = 0.24067
[ 02/20 ] <[0 0 1 0 0 0 0]> Train loss = 1.32189| Valid loss = 0.64197
[ 03/20 ] <[0 0 0 0 0 1 0]> Train loss = 0.92088| Valid loss = 0.64487
[ 04/20 ] <[1 1 1 1 0 0 1]> Train loss = 0.50907| Valid loss = 0.19046
[ 05/20 ] <[1 0 1 0 1 1 0]> Train loss = 0.74783| Valid loss = 0.59300
[ 06/20 ] <[0 0 1 1 0 0 1]> Train loss = 0.46592| Valid loss = 0.19862
[ 07/20 ] <[1 1 0 1 0 0 0]> Train loss = 0.81955| Valid loss = 0.57239
[ 08/20 ] <[1 0 0 0 1 1 0]> Train loss = 0.69231| Valid loss = 0.59280
[ 09/20 ] <[1 1 1 0 0 1 1]> Train loss = 0.57442| Valid loss = 0.23363
[ 10/20 ] <[0 0 1 1 1 1 0]> Train loss = 0.71816| Valid loss = 0.55711
[ 11/20 ] <[0 1 0 1 1 0 1]> Train loss = 0.43999| Valid loss = 0.21877
[ 12/20 ] <[1 1 0 1 0 1 1]> <[1 1 0 1 0 1 1]> Train loss = 0.51253| Valid loss = 0.17609-> best
[ 13/20 ] <[0 0 0 0 0 1 0]> Train loss = 0.92088| Valid loss = 0.64487
[ 14/20 ] <[1 0 1 0 0 0 0]> Train loss = 1.03558| Valid loss = 0.64806
[ 15/20 ] <[0 0 0 0 0 0 1]> Train loss = 0.67599| Valid loss = 0.23646
[ 16/20 ] <[0 0 1 1 1 1 0]> Train loss = 0.71816| Valid loss = 0.55711
[ 17/20 ] <[0 1 0 1 0 1 0]> Train loss = 0.85067| Valid loss = 0.57198
[ 18/20 ] <[0 0 0 0 0 0 1]> Train loss = 0.67599| Valid loss = 0.23646
[ 19/20 ] <[0 1 0 0 1 0 0]> Train loss = 0.77856| Valid loss = 0.59378
[ 20/20 ] <[1 1 1 1 0 0 1]> Train loss = 0.50907| Valid loss = 0.19046

====[ GA iter 02/50 ]====
[ 01/20 ] <[1 1 0 1 0 1 1]> Train loss = 0.51253| Valid loss = 0.17609
[ 02/20 ] <[0 0 1 1 0 0 1]> Train loss = 0.46592| Valid loss = 0.19862
[ 03/20 ] <[1 1 1 0 0 1 0]> Train loss = 1.23822| Valid loss = 0.64273
[ 04/20 ] <[1 0 0 0 1 1 1]> Train loss = 0.45355| Valid loss = 0.20667
[ 05/20 ] <[0 1 1 1 0 0 1]> Train loss = 0.44682| Valid loss = 0.18799
[ 06/20 ] <[0 0 0 1 0 0 1]> Train loss = 0.52444| Valid loss = 0.19025
[ 07/20 ] <[0 0 1 0 0 1 1]> Train loss = 0.62367| Valid loss = 0.22404
[ 08/20 ] <[1 1 0 1 0 0 1]> Train loss = 0.48693| Valid loss = 0.19291
[ 09/20 ] <[0 1 0 0 1 1 0]> Train loss = 0.79425| Valid loss = 0.58817
[ 10/20 ] <[0 0 0 0 0 0 0]> Train loss = 1.00963| Valid loss = 0.64676
[ 11/20 ] <[0 1 0 1 1 0 0]> Train loss = 0.78461| Valid loss = 0.56604
[ 12/20 ] <[0 1 0 1 0 1 0]> Train loss = 0.85067| Valid loss = 0.57198
[ 13/20 ] <[0 0 0 0 0 0 1]> Train loss = 0.67599| Valid loss = 0.23646
[ 14/20 ] <[0 0 1 0 0 0 0]> Train loss = 1.32189| Valid loss = 0.64197
[ 15/20 ] <[1 1 0 1 0 0 1]> Train loss = 0.48693| Valid loss = 0.19291
[ 16/20 ] <[0 0 0 0 1 1 1]> Train loss = 0.54346| Valid loss = 0.19986
[ 17/20 ] <[0 0 0 0 1 1 0]> Train loss = 0.75879| Valid loss = 0.59883
[ 18/20 ] <[1 0 0 0 0 0 1]> Train loss = 0.65715| Valid loss = 0.24327
[ 19/20 ] <[0 0 0 0 0 1 0]> Train loss = 0.92088| Valid loss = 0.64487
[ 20/20 ] <[0 1 0 0 1 0 1]> Train loss = 0.49924| Valid loss = 0.22057

====[ GA iter 03/50 ]====
[ 01/20 ] <[0 1 0 0 1 1 0]> Train loss = 0.79425| Valid loss = 0.58817
[ 02/20 ] <[0 1 0 1 1 0 0]> Train loss = 0.78461| Valid loss = 0.56604
[ 03/20 ] <[0 1 0 1 1 0 0]> Train loss = 0.78461| Valid loss = 0.56604
[ 04/20 ] <[0 1 0 0 1 1 0]> Train loss = 0.79425| Valid loss = 0.58817
[ 05/20 ] <[0 1 0 0 0 1 0]> Train loss = 0.97641| Valid loss = 0.63928
[ 06/20 ] <[0 0 0 0 1 0 1]> Train loss = 0.53550| Valid loss = 0.22114
[ 07/20 ] <[0 0 0 1 1 0 0]> Train loss = 0.71316| Valid loss = 0.57976
[ 08/20 ] <[0 1 1 0 0 1 1]> Train loss = 0.59414| Valid loss = 0.23014
[ 09/20 ] <[1 1 0 1 0 0 1]> Train loss = 0.48693| Valid loss = 0.19291
[ 10/20 ] <[0 1 0 0 1 0 1]> Train loss = 0.49924| Valid loss = 0.22057
[ 11/20 ] <[0 0 0 0 0 1 1]> Train loss = 0.65155| Valid loss = 0.20642
[ 12/20 ] <[0 0 0 0 1 0 0]> Train loss = 0.77474| Valid loss = 0.59311
