Namespace(batch_size=128, bit_range=2, code=[1, 1, 1, 1, 1, 1, 1], concat_n=1, do_test=True, do_train=True, dropout=0.5, exp_name=PosixPath('rnn_8_512_0.5_minmax_concat_1'), ga=True, hidden_dim=512, hidden_layers=8, label=36, lr=0.0003, m_type='rnn', max_node=7, nhead=64, num_chrom=20, num_epoch=500, num_iter=50, patience=1000, rate_cross=0.8, rate_mutate=0.3, seed=6666)
[ 01/20 ] <[1 1 1 1 1 0 1]> <[1 1 1 1 1 0 1]> Train loss = 1.06253| Valid loss = 0.64785-> best
[ 02/20 ] <[1 1 1 1 1 1 0]> <[1 1 1 1 1 1 0]> Train loss = 1.04680| Valid loss = 0.64205-> best
[ 03/20 ] <[0 1 0 1 0 1 1]> <[0 1 0 1 0 1 1]> Train loss = 1.07229| Valid loss = 0.62832-> best
[ 04/20 ] <[0 0 0 1 0 1 0]> Train loss = 1.01096| Valid loss = 0.64648
[ 05/20 ] <[0 0 1 1 1 0 1]> Train loss = 1.06840| Valid loss = 0.64316
[ 06/20 ] <[1 0 1 0 1 0 1]> Train loss = 1.06432| Valid loss = 0.64441
[ 07/20 ] <[1 0 1 0 1 0 1]> Train loss = 1.06432| Valid loss = 0.64441
[ 08/20 ] <[0 0 0 0 0 1 0]> Train loss = 1.01639| Valid loss = 0.65136
[ 09/20 ] <[0 0 1 1 0 1 0]> Train loss = 1.01183| Valid loss = 0.64542
[ 10/20 ] <[1 0 0 1 1 0 1]> Train loss = 1.06511| Valid loss = 0.64131
[ 11/20 ] <[0 0 1 0 0 1 1]> Train loss = 1.07361| Valid loss = 0.64725
[ 12/20 ] <[0 0 0 1 0 1 1]> Train loss = 1.02587| Valid loss = 0.65187
[ 13/20 ] <[0 1 1 0 1 0 1]> Train loss = 1.06788| Valid loss = 0.64020
[ 14/20 ] <[1 0 1 0 0 1 0]> Train loss = 1.12448| Valid loss = 0.64380
[ 15/20 ] <[1 0 0 0 0 0 0]> Train loss = 1.04618| Valid loss = 0.64716
[ 16/20 ] <[0 1 0 0 1 0 0]> Train loss = 0.99950| Valid loss = 0.63797
[ 17/20 ] <[0 1 1 1 1 0 1]> Train loss = 1.06017| Valid loss = 0.64348
[ 18/20 ] <[0 1 0 1 0 0 1]> Train loss = 1.06705| Valid loss = 0.63795
[ 19/20 ] <[1 0 1 0 0 0 0]> Train loss = 0.99267| Valid loss = 0.64483
[ 20/20 ] <[0 1 0 1 1 1 1]> Train loss = 1.07800| Valid loss = 0.64141

====[ GA iter 01/50 ]====
[ 01/20 ] <[1 0 0 1 1 1 1]> Train loss = 1.06000| Valid loss = 0.64617
[ 02/20 ] <[0 0 1 0 0 0 0]> Train loss = 1.11744| Valid loss = 0.63535
[ 03/20 ] <[0 0 0 0 0 1 0]> Train loss = 1.01639| Valid loss = 0.65136
[ 04/20 ] <[1 1 1 1 0 0 1]> Train loss = 1.06801| Valid loss = 0.64549
[ 05/20 ] <[1 0 1 0 1 1 0]> Train loss = 1.01124| Valid loss = 0.63377
[ 06/20 ] <[0 0 1 1 0 0 1]> Train loss = 1.06405| Valid loss = 0.64116
[ 07/20 ] <[1 1 0 1 1 0 0]> Train loss = 0.96819| Valid loss = 0.63972
[ 08/20 ] <[0 1 0 0 1 1 0]> Train loss = 0.98362| Valid loss = 0.63314
[ 09/20 ] <[1 1 1 0 0 1 1]> Train loss = 1.07066| Valid loss = 0.63042
[ 10/20 ] <[0 0 1 1 1 1 0]> Train loss = 1.10650| Valid loss = 0.64419
[ 11/20 ] <[0 1 0 1 1 0 1]> Train loss = 1.07334| Valid loss = 0.63566
