Namespace(batch_size=128, bit_range=2, code=[1, 1, 1, 1, 1, 1, 1], concat_n=10, do_test=True, do_train=True, dropout=0.5, exp_name=PosixPath('rnn_8_512_0.5_minmax_concat_10'), ga=True, hidden_dim=512, hidden_layers=8, label=36, lr=0.0003, m_type='rnn', max_node=7, nhead=64, num_chrom=20, num_epoch=500, num_iter=50, patience=1000, rate_cross=0.8, rate_mutate=0.3, seed=6666)
[ 01/20 ] <[1 1 1 1 1 0 1]> <[1 1 1 1 1 0 1]> Train loss = 1.06892| Valid loss = 0.64038-> best
[ 02/20 ] <[1 1 1 1 1 1 0]> Train loss = 1.07197| Valid loss = 0.64236
[ 03/20 ] <[0 1 0 1 0 1 1]> <[0 1 0 1 0 1 1]> Train loss = 1.07156| Valid loss = 0.62873-> best
[ 04/20 ] <[0 0 0 1 0 1 0]> Train loss = 1.01424| Valid loss = 0.64392
[ 05/20 ] <[0 0 1 1 1 0 1]> Train loss = 1.06784| Valid loss = 0.64256
[ 06/20 ] <[1 0 1 0 1 0 1]> Train loss = 1.07103| Valid loss = 0.64276
[ 07/20 ] <[1 0 1 0 1 0 1]> Train loss = 1.07103| Valid loss = 0.64276
[ 08/20 ] <[0 0 0 0 0 1 0]> Train loss = 1.01979| Valid loss = 0.64898
[ 09/20 ] <[0 0 1 1 0 1 0]> Train loss = 1.01431| Valid loss = 0.64209
[ 10/20 ] <[1 0 0 1 1 0 1]> Train loss = 1.06697| Valid loss = 0.63609
[ 11/20 ] <[0 0 1 0 0 1 1]> Train loss = 1.06667| Valid loss = 0.64110
[ 12/20 ] <[0 0 0 1 0 1 1]> Train loss = 1.01610| Valid loss = 0.64875
[ 13/20 ] <[0 1 1 0 1 0 1]> Train loss = 1.06602| Valid loss = 0.63234
[ 14/20 ] <[1 0 1 0 0 1 0]> Train loss = 1.12209| Valid loss = 0.64129
[ 15/20 ] <[1 0 0 0 0 0 0]> Train loss = 1.12059| Valid loss = 0.64202
[ 16/20 ] <[0 1 0 0 1 0 0]> Train loss = 1.02058| Valid loss = 0.63771
[ 17/20 ] <[0 1 1 1 1 0 1]> Train loss = 1.05781| Valid loss = 0.64147
[ 18/20 ] <[0 1 0 1 0 0 1]> Train loss = 1.06106| Valid loss = 0.63801
[ 19/20 ] <[1 0 1 0 0 0 0]> Train loss = 0.98528| Valid loss = 0.63761
[ 20/20 ] <[0 1 0 1 1 1 1]> Train loss = 1.08435| Valid loss = 0.64318

====[ GA iter 01/50 ]====
[ 01/20 ] <[1 0 0 1 1 1 1]> Train loss = 1.06464| Valid loss = 0.64162
[ 02/20 ] <[0 0 1 0 0 0 0]> Train loss = 1.10683| Valid loss = 0.63513
[ 03/20 ] <[0 0 0 0 0 1 0]> Train loss = 1.01979| Valid loss = 0.64898
[ 04/20 ] <[1 1 1 1 0 0 1]> Train loss = 1.08115| Valid loss = 0.64460
[ 05/20 ] <[1 0 1 0 1 1 0]> Train loss = 1.01262| Valid loss = 0.63376
[ 06/20 ] <[0 0 1 1 0 0 1]> Train loss = 1.06852| Valid loss = 0.62982
[ 07/20 ] <[1 1 0 1 0 0 0]> Train loss = 0.98249| Valid loss = 0.63493
[ 08/20 ] <[1 0 0 0 1 1 0]> Train loss = 0.98778| Valid loss = 0.64395
[ 09/20 ] <[1 1 1 0 0 1 1]> Train loss = 1.07090| Valid loss = 0.63215
[ 10/20 ] <[0 0 1 1 1 1 0]> Train loss = 1.02122| Valid loss = 0.64469
[ 11/20 ] <[0 1 0 1 1 0 1]> Train loss = 1.06771| Valid loss = 0.63729
[ 12/20 ] <[1 1 1 1 1 1 1]> Train loss = 1.07695| Valid loss = 0.64527
[ 13/20 ] <[0 0 0 0 0 1 0]> Train loss = 1.01979| Valid loss = 0.64898
[ 14/20 ] <[1 0 1 0 0 0 0]> Train loss = 0.98528| Valid loss = 0.63761
[ 15/20 ] <[0 0 0 0 0 0 1]> Train loss = 1.02705| Valid loss = 0.63483
[ 16/20 ] <[0 0 1 1 1 1 0]> Train loss = 1.02122| Valid loss = 0.64469
[ 17/20 ] <[0 1 0 1 0 1 0]> Train loss = 1.01550| Valid loss = 0.64136
[ 18/20 ] <[0 0 0 0 0 0 1]> Train loss = 1.02705| Valid loss = 0.63483
[ 19/20 ] <[0 1 0 0 1 0 0]> Train loss = 1.02058| Valid loss = 0.63771
[ 20/20 ] <[1 1 1 1 0 0 1]> Train loss = 1.08115| Valid loss = 0.64460

====[ GA iter 02/50 ]====
[ 01/20 ] <[1 1 1 1 1 1 1]> Train loss = 1.07695| Valid loss = 0.64527
[ 02/20 ] <[0 0 1 1 0 0 1]> Train loss = 1.06852| Valid loss = 0.62982
[ 03/20 ] <[1 0 1 0 0 0 0]> Train loss = 0.98528| Valid loss = 0.63761
[ 04/20 ] <[1 0 0 0 1 1 0]> Train loss = 0.98778| Valid loss = 0.64395
[ 05/20 ] <[1 0 0 1 1 1 0]> Train loss = 1.05084| Valid loss = 0.63648
[ 06/20 ] <[1 0 1 0 1 1 0]> Train loss = 1.01262| Valid loss = 0.63376
[ 07/20 ] <[1 1 0 0 0 0 1]> Train loss = 1.07144| Valid loss = 0.63734
[ 08/20 ] <[0 1 1 1 1 1 1]> Train loss = 1.08171| Valid loss = 0.64042
[ 09/20 ] <[0 0 0 0 0 1 0]> Train loss = 1.01979| Valid loss = 0.64898
[ 10/20 ] <[1 0 0 1 1 1 1]> Train loss = 1.06464| Valid loss = 0.64162
[ 11/20 ] <[0 1 0 1 1 0 0]> Train loss = 1.04889| Valid loss = 0.64194
[ 12/20 ] <[0 1 0 1 0 1 0]> Train loss = 1.01550| Valid loss = 0.64136
[ 13/20 ] <[0 0 0 0 0 0 1]> Train loss = 1.02705| Valid loss = 0.63483
[ 14/20 ] <[0 0 1 0 0 0 0]> Train loss = 1.10683| Valid loss = 0.63513
[ 15/20 ] <[0 0 0 0 0 0 1]> Train loss = 1.02705| Valid loss = 0.63483
[ 16/20 ] <[0 0 0 0 1 1 0]> Train loss = 1.01458| Valid loss = 0.63987
[ 17/20 ] <[0 0 0 0 1 1 0]> Train loss = 1.01458| Valid loss = 0.63987
[ 18/20 ] <[1 0 0 0 0 0 1]> Train loss = 1.06967| Valid loss = 0.64181
[ 19/20 ] <[0 0 0 0 0 1 0]> Train loss = 1.01979| Valid loss = 0.64898
[ 20/20 ] <[0 0 1 0 1 1 0]> Train loss = 1.06214| Valid loss = 0.64384

====[ GA iter 03/50 ]====
[ 01/20 ] <[1 0 0 1 1 1 1]> Train loss = 1.06464| Valid loss = 0.64162
[ 02/20 ] <[0 1 0 1 1 0 0]> Train loss = 1.04889| Valid loss = 0.64194
[ 03/20 ] <[1 0 0 1 0 1 0]> Train loss = 1.00964| Valid loss = 0.63140
[ 04/20 ] <[0 1 0 1 1 1 1]> Train loss = 1.08435| Valid loss = 0.64318
[ 05/20 ] <[0 1 0 0 0 1 0]> Train loss = 1.06839| Valid loss = 0.63880
[ 06/20 ] <[0 0 0 0 1 0 1]> Train loss = 1.02492| Valid loss = 0.64111
[ 07/20 ] <[0 1 0 1 0 1 0]> Train loss = 1.01550| Valid loss = 0.64136
[ 08/20 ] <[0 1 1 1 1 1 1]> Train loss = 1.08171| Valid loss = 0.64042
[ 09/20 ] <[0 1 1 1 1 1 0]> Train loss = 1.08077| Valid loss = 0.64415
[ 10/20 ] <[0 0 1 0 1 1 1]> Train loss = 1.06566| Valid loss = 0.63394
[ 11/20 ] <[0 1 0 1 1 1 0]> Train loss = 1.02734| Valid loss = 0.64055
[ 12/20 ] <[0 0 0 0 1 0 0]> Train loss = 1.01865| Valid loss = 0.64230
[ 13/20 ] <[0 0 1 0 0 1 0]> Train loss = 1.02710| Valid loss = 0.64304
[ 14/20 ] <[0 0 0 1 1 0 1]> Train loss = 1.02860| Valid loss = 0.63199
[ 15/20 ] <[0 0 0 0 0 0 1]> Train loss = 1.02705| Valid loss = 0.63483
[ 16/20 ] <[1 1 0 0 0 0 1]> Train loss = 1.07144| Valid loss = 0.63734
[ 17/20 ] <[0 0 0 0 0 1 0]> Train loss = 1.01979| Valid loss = 0.64898
[ 18/20 ] <[0 0 0 0 0 0 1]> Train loss = 1.02705| Valid loss = 0.63483
[ 19/20 ] <[1 0 0 0 1 0 1]> Train loss = 1.08756| Valid loss = 0.63904
[ 20/20 ] <[0 0 0 0 0 1 0]> Train loss = 1.01979| Valid loss = 0.64898

====[ GA iter 04/50 ]====
[ 01/20 ] <[0 0 0 0 1 0 0]> Train loss = 1.01865| Valid loss = 0.64230
[ 02/20 ] <[0 0 0 0 0 0 1]> Train loss = 1.02705| Valid loss = 0.63483
[ 03/20 ] <[0 1 1 0 0 0 1]> Train loss = 1.06769| Valid loss = 0.64357
[ 04/20 ] <[0 0 1 0 0 1 0]> Train loss = 1.02710| Valid loss = 0.64304
[ 05/20 ] <[0 1 1 1 1 1 0]> Train loss = 1.08077| Valid loss = 0.64415
[ 06/20 ] <[1 0 0 0 1 0 0]> Train loss = 1.07407| Valid loss = 0.63414
[ 07/20 ] <[0 0 0 0 1 0 1]> Train loss = 1.02492| Valid loss = 0.64111
[ 08/20 ] <[0 0 0 1 1 0 0]> Train loss = 1.01943| Valid loss = 0.64194
[ 09/20 ] <[0 0 0 0 0 0 1]> Train loss = 1.02705| Valid loss = 0.63483
[ 10/20 ] <[1 1 0 0 0 1 0]> Train loss = 1.00232| Valid loss = 0.64268
[ 11/20 ] <[0 1 1 1 1 1 0]> Train loss = 1.08077| Valid loss = 0.64415
[ 12/20 ] <[0 0 0 0 1 0 0]> Train loss = 1.01865| Valid loss = 0.64230
[ 13/20 ] <[0 1 0 1 1 0 1]> Train loss = 1.06771| Valid loss = 0.63729
[ 14/20 ] <[0 0 0 0 0 1 1]> Train loss = 1.04088| Valid loss = 0.64580
[ 15/20 ] <[0 1 1 1 1 1 0]> Train loss = 1.08077| Valid loss = 0.64415
[ 16/20 ] <[0 1 0 0 0 1 0]> Train loss = 1.06839| Valid loss = 0.63880
[ 17/20 ] <[0 0 0 1 1 0 1]> Train loss = 1.02860| Valid loss = 0.63199
[ 18/20 ] <[0 0 0 0 0 0 0]> Train loss = 1.02914| Valid loss = 0.64295
