Namespace(batch_size=128, bit_range=2, code=[1, 1, 1, 1, 1, 1, 1], concat_n=10, do_test=True, do_train=True, dropout=0.5, exp_name=PosixPath('rnn_8_512_0.5_concat_10'), ga=True, hidden_dim=512, hidden_layers=8, label=36, lr=0.0003, m_type='rnn', max_node=7, nhead=64, num_chrom=20, num_epoch=500, num_iter=50, patience=1000, rate_cross=0.8, rate_mutate=0.3, seed=6666)
[ 01/20 ] <[1 1 1 1 1 0 1]> <[1 1 1 1 1 0 1]> Train loss = 0.35816| Valid loss = 0.32091-> best
[ 02/20 ] <[1 1 1 1 1 1 0]> Train loss = 0.75545| Valid loss = 0.54938
[ 03/20 ] <[0 1 0 1 0 1 1]> <[0 1 0 1 0 1 1]> Train loss = 0.43108| Valid loss = 0.20502-> best
[ 04/20 ] <[0 0 0 1 0 1 0]> Train loss = 0.74919| Valid loss = 0.58947
[ 05/20 ] <[0 0 1 1 1 0 1]> Train loss = 0.38461| Valid loss = 0.31407
[ 06/20 ] <[1 0 1 0 1 0 1]> Train loss = 0.42895| Valid loss = 0.21672
[ 07/20 ] <[1 0 1 0 1 0 1]> Train loss = 0.42895| Valid loss = 0.21672
[ 08/20 ] <[0 0 0 0 0 1 0]> Train loss = 0.94835| Valid loss = 0.62017
[ 09/20 ] <[0 0 1 1 0 1 0]> Train loss = 0.72601| Valid loss = 0.56936
[ 10/20 ] <[1 0 0 1 1 0 1]> Train loss = 0.39855| Valid loss = 0.28996
[ 11/20 ] <[0 0 1 0 0 1 1]> Train loss = 0.68942| Valid loss = 0.28440
[ 12/20 ] <[0 0 0 1 0 1 1]> Train loss = 0.48713| Valid loss = 0.20604
[ 13/20 ] <[0 1 1 0 1 0 1]> Train loss = 0.44757| Valid loss = 0.23724
[ 14/20 ] <[1 0 1 0 0 1 0]> Train loss = 0.99838| Valid loss = 0.61604
[ 15/20 ] <[1 0 0 0 0 0 0]> Train loss = 1.10957| Valid loss = 0.64254
[ 16/20 ] <[0 1 0 0 1 0 0]> Train loss = 0.74397| Valid loss = 0.59660
