Namespace(batch_size=128, bit_range=2, code=[0, 1, 0, 0, 0, 0, 1], concat_n=20, do_test=True, do_train=True, dropout=0.5, exp_name=PosixPath('transformer_8_512_64_0.5_minmax_concat_20'), ga=True, hidden_dim=512, hidden_layers=8, label=36, lr=0.0003, m_type='transformer', max_node=7, nhead=64, num_chrom=20, num_epoch=500, num_iter=50, patience=1000, rate_cross=0.8, rate_mutate=0.3, seed=6666)
[ 01/20 ] <[1 1 1 1 1 0 1]> <[1 1 1 1 1 0 1]> Train loss = 1.06685| Valid loss = 0.64659-> best
[ 02/20 ] <[1 1 1 1 1 1 0]> Train loss = 1.02346| Valid loss = 0.64899
[ 03/20 ] <[0 1 0 1 0 1 1]> Train loss = 1.06669| Valid loss = 0.65454
[ 04/20 ] <[0 0 0 1 0 1 0]> Train loss = 1.03319| Valid loss = 0.65544
[ 05/20 ] <[0 0 1 1 1 0 1]> Train loss = 1.07283| Valid loss = 0.65423
[ 06/20 ] <[1 0 1 0 1 0 1]> Train loss = 1.07014| Valid loss = 0.65915
[ 07/20 ] <[1 0 1 0 1 0 1]> Train loss = 1.07014| Valid loss = 0.65915
[ 08/20 ] <[0 0 0 0 0 1 0]> Train loss = 1.03116| Valid loss = 0.65319
[ 09/20 ] <[0 0 1 1 0 1 0]> Train loss = 1.23731| Valid loss = 0.65664
[ 10/20 ] <[1 0 0 1 1 0 1]> Train loss = 1.07817| Valid loss = 0.64841
[ 11/20 ] <[0 0 1 0 0 1 1]> <[0 0 1 0 0 1 1]> Train loss = 1.07544| Valid loss = 0.64525-> best
[ 12/20 ] <[0 0 0 1 0 1 1]> Train loss = 1.03201| Valid loss = 0.66111
[ 13/20 ] <[0 1 1 0 1 0 1]> Train loss = 1.07014| Valid loss = 0.65023
[ 14/20 ] <[1 0 1 0 0 1 0]> Train loss = 1.16112| Valid loss = 0.65007
[ 15/20 ] <[1 0 0 0 0 0 0]> <[1 0 0 0 0 0 0]> Train loss = 1.07791| Valid loss = 0.63313-> best
[ 16/20 ] <[0 1 0 0 1 0 0]> Train loss = 1.02733| Valid loss = 0.65483
[ 17/20 ] <[0 1 1 1 1 0 1]> Train loss = 1.07230| Valid loss = 0.65039
[ 18/20 ] <[0 1 0 1 0 0 1]> Train loss = 1.07175| Valid loss = 0.63509
[ 19/20 ] <[1 0 1 0 0 0 0]> Train loss = 1.06531| Valid loss = 0.64701
[ 20/20 ] <[0 1 0 1 1 1 1]> Train loss = 1.06725| Valid loss = 0.65086

====[ GA iter 01/50 ]====
[ 01/20 ] <[1 0 0 1 1 1 1]> Train loss = 1.06873| Valid loss = 0.65580
[ 02/20 ] <[0 0 1 0 0 0 0]> Train loss = 1.10144| Valid loss = 0.64828
[ 03/20 ] <[0 0 0 0 0 1 0]> Train loss = 1.03116| Valid loss = 0.65319
[ 04/20 ] <[1 1 1 1 0 0 1]> Train loss = 1.07159| Valid loss = 0.65039
[ 05/20 ] <[1 0 1 0 1 1 0]> Train loss = 1.02265| Valid loss = 0.63685
[ 06/20 ] <[0 0 1 1 0 0 1]> Train loss = 1.06221| Valid loss = 0.64450
[ 07/20 ] <[1 1 0 1 1 0 0]> Train loss = 1.06201| Valid loss = 0.65807
[ 08/20 ] <[0 1 0 0 1 1 0]> Train loss = 1.04928| Valid loss = 0.64799
[ 09/20 ] <[1 1 1 0 0 1 1]> Train loss = 1.07117| Valid loss = 0.66156
[ 10/20 ] <[0 0 1 1 1 1 0]> Train loss = 1.04998| Valid loss = 0.64794
[ 11/20 ] <[0 1 0 1 1 0 1]> Train loss = 1.07490| Valid loss = 0.64997
[ 12/20 ] <[1 1 0 1 0 1 1]> Train loss = 1.06641| Valid loss = 0.65200
[ 13/20 ] <[0 0 0 0 0 1 0]> Train loss = 1.03116| Valid loss = 0.65319
[ 14/20 ] <[1 0 1 0 0 0 0]> Train loss = 1.06531| Valid loss = 0.64701
[ 15/20 ] <[0 0 0 0 0 0 1]> Train loss = 1.01608| Valid loss = 0.65497
[ 16/20 ] <[0 0 1 1 1 1 0]> Train loss = 1.04998| Valid loss = 0.64794
[ 17/20 ] <[0 1 0 1 0 1 0]> Train loss = 1.06881| Valid loss = 0.64465
[ 18/20 ] <[0 0 0 0 0 0 1]> Train loss = 1.01608| Valid loss = 0.65497
[ 19/20 ] <[0 1 0 0 1 0 0]> Train loss = 1.02733| Valid loss = 0.65483
[ 20/20 ] <[1 1 1 1 0 0 1]> Train loss = 1.07159| Valid loss = 0.65039

====[ GA iter 02/50 ]====
[ 01/20 ] <[1 1 0 1 0 1 1]> Train loss = 1.06641| Valid loss = 0.65200
[ 02/20 ] <[1 0 1 0 1 1 0]> Train loss = 1.02265| Valid loss = 0.63685
[ 03/20 ] <[0 0 1 0 0 0 0]> Train loss = 1.10144| Valid loss = 0.64828
[ 04/20 ] <[1 1 0 0 1 1 0]> Train loss = 1.09688| Valid loss = 0.64359
[ 05/20 ] <[1 1 0 1 1 1 0]> Train loss = 1.04136| Valid loss = 0.65222
[ 06/20 ] <[0 0 1 0 1 1 0]> Train loss = 1.10839| Valid loss = 0.64900
[ 07/20 ] <[1 1 0 0 0 0 1]> Train loss = 1.07251| Valid loss = 0.65234
[ 08/20 ] <[0 1 0 1 0 1 1]> Train loss = 1.06669| Valid loss = 0.65454
[ 09/20 ] <[0 0 0 0 0 1 0]> Train loss = 1.03116| Valid loss = 0.65319
[ 10/20 ] <[1 0 0 1 1 1 1]> Train loss = 1.06873| Valid loss = 0.65580
[ 11/20 ] <[0 1 0 1 1 0 0]> Train loss = 1.03694| Valid loss = 0.64904
[ 12/20 ] <[0 1 0 1 0 1 0]> Train loss = 1.06881| Valid loss = 0.64465
[ 13/20 ] <[0 0 0 0 0 0 1]> Train loss = 1.01608| Valid loss = 0.65497
[ 14/20 ] <[0 0 1 0 0 0 0]> Train loss = 1.10144| Valid loss = 0.64828
[ 15/20 ] <[0 0 0 0 0 0 1]> Train loss = 1.01608| Valid loss = 0.65497
[ 16/20 ] <[0 0 0 0 1 1 0]> Train loss = 1.02046| Valid loss = 0.64880
[ 17/20 ] <[0 0 0 0 1 1 0]> Train loss = 1.02046| Valid loss = 0.64880
